Easting,Northing,Elevation,Chainage,Velocity,
512293.36,6940490.63,-4.59,14.71,210,
512293.36,6940490.63,-4.59,14.71,215,
512293.36,6940490.63,-4.86,14.71,215,
512293.36,6940490.63,-4.86,14.71,220,
512293.36,6940490.63,-5.13,14.71,220,
512293.36,6940490.63,-5.13,14.71,225,
512293.36,6940490.63,-5.41,14.71,225,
512293.36,6940490.63,-5.41,14.71,230,
512293.36,6940490.63,-5.41,14.71,230,
512293.36,6940490.63,-5.68,14.71,230,
512293.36,6940490.63,-5.68,14.71,235,
512293.36,6940490.63,-5.96,14.71,235,
512293.36,6940490.63,-5.96,14.71,240,
512293.36,6940490.63,-6.23,14.71,240,
512293.36,6940490.63,-6.23,14.71,245,
512293.36,6940490.63,-6.51,14.71,245,
512293.36,6940490.63,-6.51,14.71,250,
512293.36,6940490.63,-6.79,14.71,250,
512293.36,6940490.63,-6.79,14.71,255,
512293.36,6940490.63,-6.79,14.71,255,
512293.36,6940490.63,-7.08,14.71,255,
512293.36,6940490.63,-7.08,14.71,260,
512293.36,6940490.63,-7.37,14.71,260,
512293.36,6940490.63,-7.37,14.71,265,
512293.36,6940490.63,-7.67,14.71,265,
512293.36,6940490.63,-7.67,14.71,270,
512293.36,6940490.63,-7.99,14.71,270,
512293.36,6940490.63,-7.99,14.71,275,
512293.36,6940490.63,-8.32,14.71,275,
512293.36,6940490.63,-8.32,14.71,280,
512293.36,6940490.63,-8.32,14.71,280,
512293.36,6940490.63,-8.68,14.71,280,
512293.36,6940490.63,-8.68,14.71,285,
512293.36,6940490.63,-9.07,14.71,285,
512293.36,6940490.63,-9.07,14.71,290,
512293.36,6940490.63,-9.52,14.71,290,
512293.36,6940490.63,-9.52,14.71,295,
512293.36,6940490.63,-10.02,14.71,295,
512293.36,6940490.63,-10.02,14.71,300,
512293.36,6940490.63,-10.55,14.71,300,
512293.36,6940490.63,-10.55,14.71,305,
512293.36,6940490.63,-10.55,14.71,305,
512293.36,6940490.63,-11.04,14.71,305,
512293.36,6940490.63,-11.04,14.71,310,
512293.36,6940490.63,-11.46,14.71,310,
512293.36,6940490.63,-11.46,14.71,315,
512293.36,6940490.63,-11.83,14.71,315,
512293.36,6940490.63,-11.83,14.71,320,
512293.36,6940490.63,-12.14,14.71,320,
512293.36,6940490.63,-12.14,14.71,325,
512293.36,6940490.63,-12.4,14.71,325,
512293.36,6940490.63,-12.4,14.71,330,
512293.36,6940490.63,-12.4,14.71,330,
512293.36,6940490.63,-12.64,14.71,330,
512293.36,6940490.63,-12.64,14.71,335,
512293.36,6940490.63,-12.86,14.71,335,
512293.36,6940490.63,-12.86,14.71,340,
512293.36,6940490.63,-13.05,14.71,340,
512293.36,6940490.63,-13.05,14.71,345,
512293.36,6940490.63,-13.23,14.71,345,
512293.36,6940490.63,-13.23,14.71,350,
512293.36,6940490.63,-13.4,14.71,350,
512293.36,6940490.63,-13.4,14.71,355,
512293.36,6940490.63,-13.4,14.71,355,
512293.36,6940490.63,-13.56,14.71,355,
512293.36,6940490.63,-13.56,14.71,360,
512293.36,6940490.63,-13.71,14.71,360,
512293.36,6940490.63,-13.71,14.71,365,
512293.36,6940490.63,-13.85,14.71,365,
512293.36,6940490.63,-13.85,14.71,370,
512293.36,6940490.63,-13.99,14.71,370,
512293.36,6940490.63,-13.99,14.71,375,
512293.36,6940490.63,-14.12,14.71,375,
512293.36,6940490.63,-14.12,14.71,380,
512293.36,6940490.63,-14.12,14.71,380,
512293.36,6940490.63,-14.25,14.71,380,
512293.36,6940490.63,-14.25,14.71,385,
512293.36,6940490.63,-14.37,14.71,385,
512293.36,6940490.63,-14.37,14.71,390,
512293.36,6940490.63,-14.49,14.71,390,
512293.36,6940490.63,-14.49,14.71,395,
512293.36,6940490.63,-14.61,14.71,395,
512293.36,6940490.63,-14.61,14.71,400,
512293.36,6940490.63,-14.72,14.71,400,
512293.36,6940490.63,-14.72,14.71,405,
512293.36,6940490.63,-14.72,14.71,405,
512293.36,6940490.63,-14.83,14.71,405,
512293.36,6940490.63,-14.83,14.71,410,
512293.36,6940490.63,-14.94,14.71,410,
512293.36,6940490.63,-14.94,14.71,415,
512293.36,6940490.63,-15.05,14.71,415,
512293.36,6940490.63,-15.05,14.71,420,
512293.36,6940490.63,-15.15,14.71,420,
512293.36,6940490.63,-15.15,14.71,425,
512293.36,6940490.63,-15.26,14.71,425,
512293.36,6940490.63,-15.26,14.71,430,
512293.36,6940490.63,-15.26,14.71,430,
512293.36,6940490.63,-15.36,14.71,430,
512293.36,6940490.63,-15.36,14.71,435,
512293.36,6940490.63,-15.46,14.71,435,
512293.36,6940490.63,-15.46,14.71,440,
512293.36,6940490.63,-15.56,14.71,440,
512293.36,6940490.63,-15.56,14.71,445,
512293.36,6940490.63,-15.66,14.71,445,
512293.36,6940490.63,-15.66,14.71,450,
512293.36,6940490.63,-15.75,14.71,450,
512293.36,6940490.63,-15.75,14.71,455,
512293.36,6940490.63,-15.75,14.71,455,
512293.36,6940490.63,-15.85,14.71,455,
512293.36,6940490.63,-15.85,14.71,460,
512293.36,6940490.63,-15.94,14.71,460,
512293.36,6940490.63,-15.94,14.71,465,
512293.36,6940490.63,-16.04,14.71,465,
512293.36,6940490.63,-16.04,14.71,470,
512293.36,6940490.63,-16.13,14.71,470,
512293.36,6940490.63,-16.13,14.71,475,
512293.36,6940490.63,-16.22,14.71,475,
512293.36,6940490.63,-16.22,14.71,480,
512293.36,6940490.63,-16.22,14.71,480,
512293.36,6940490.63,-16.32,14.71,480,
512293.36,6940490.63,-16.32,14.71,485,
512293.36,6940490.63,-16.41,14.71,485,
512293.36,6940490.63,-16.41,14.71,490,
512293.36,6940490.63,-16.5,14.71,490,
512293.36,6940490.63,-16.5,14.71,495,
512293.36,6940490.63,-16.59,14.71,495,
512293.36,6940490.63,-16.59,14.71,500,
512293.36,6940490.63,-16.68,14.71,500,
512293.36,6940490.63,-16.68,14.71,505,
512293.36,6940490.63,-16.68,14.71,505,
512293.36,6940490.63,-16.77,14.71,505,
512293.36,6940490.63,-16.77,14.71,510,
512293.36,6940490.63,-16.86,14.71,510,
512293.36,6940490.63,-16.86,14.71,515,
512293.36,6940490.63,-16.96,14.71,515,
512293.36,6940490.63,-16.96,14.71,520,
512293.36,6940490.63,-17.06,14.71,520,
512293.36,6940490.63,-17.06,14.71,525,
512293.36,6940490.63,-17.15,14.71,525,
512293.36,6940490.63,-17.15,14.71,530,
512293.36,6940490.63,-17.15,14.71,530,
512293.36,6940490.63,-17.26,14.71,530,
512293.36,6940490.63,-17.26,14.71,535,
512293.36,6940490.63,-17.38,14.71,535,
512293.36,6940490.63,-17.38,14.71,540,
512293.36,6940490.63,-17.57,14.71,540,
512293.36,6940490.63,-17.57,14.71,545,
512293.36,6940490.63,-17.76,14.71,545,
512293.36,6940490.63,-17.76,14.71,550,
512293.36,6940490.62,-13.4,14.73,350,
512293.36,6940490.62,-13.4,14.73,355,
512293.36,6940490.62,-13.4,14.73,355,
512293.37,6940490.61,-16.68,14.73,500,
512293.37,6940490.61,-16.68,14.73,505,
512293.37,6940490.61,-16.68,14.73,505,
512293.37,6940490.6,-15.15,14.74,420,
512293.37,6940490.6,-15.15,14.74,425,
512293.37,6940490.59,-17.55,14.75,540,
512293.37,6940490.59,-17.55,14.75,545,
512293.37,6940490.58,-7.07,14.76,255,
512293.37,6940490.58,-7.07,14.76,260,
512293.37,6940490.57,3.41,14.77,165,
512293.37,6940490.57,3.41,14.77,170,
512293.37,6940490.56,-14.71,14.78,400,
512293.37,6940490.56,-14.71,14.78,405,
512293.37,6940490.56,-14.71,14.78,405,
512293.37,6940490.55,3.19,14.79,170,
512293.37,6940490.55,3.19,14.79,175,
512293.37,6940490.55,2.76,14.79,175,
512293.37,6940490.55,2.76,14.79,180,
512293.37,6940490.55,2.76,14.79,180,
512293.37,6940490.55,-14.93,14.8,410,
512293.37,6940490.55,-14.93,14.8,415,
512293.37,6940490.52,2.54,14.82,175,
512293.37,6940490.52,2.54,14.82,180,
512293.37,6940490.52,2.54,14.82,180,
512293.37,6940490.53,-16.02,14.82,465,
512293.37,6940490.53,-16.02,14.82,470,
512293.37,6940490.52,-17.33,14.82,535,
512293.37,6940490.52,-17.33,14.82,540,
512293.37,6940490.5,-13.84,14.85,365,
512293.37,6940490.5,-13.84,14.85,370,
512293.38,6940490.48,-11.44,14.86,310,
512293.38,6940490.48,-11.44,14.86,315,
512293.38,6940490.48,-9.03,14.87,285,
512293.38,6940490.48,-9.03,14.87,290,
512293.38,6940490.46,-11,14.88,305,
512293.38,6940490.46,-11,14.88,310,
512293.38,6940490.46,-9.47,14.89,290,
512293.38,6940490.46,-9.47,14.89,295,
512293.38,6940490.45,-5.1,14.9,220,
512293.38,6940490.45,-5.1,14.9,225,
512293.38,6940490.45,-17.11,14.9,525,
512293.38,6940490.45,-17.11,14.9,530,
512293.38,6940490.45,-17.11,14.9,530,
512293.38,6940490.43,2.98,14.92,175,
512293.38,6940490.43,2.98,14.92,180,
512293.38,6940490.43,2.98,14.92,180,
512293.38,6940490.42,-7.94,14.92,270,
512293.38,6940490.42,-7.94,14.92,275,
512293.38,6940490.42,-6.2,14.93,240,
512293.38,6940490.42,-6.2,14.93,245,
512293.38,6940490.39,3.56,14.95,165,
512293.38,6940490.39,3.56,14.95,170,
512293.38,6940490.39,3.28,14.95,170,
512293.38,6940490.39,3.28,14.95,175,
512293.38,6940490.39,3.01,14.95,175,
512293.38,6940490.39,3.01,14.95,180,
512293.38,6940490.39,3.01,14.95,180,
512293.38,6940490.39,2.39,14.95,175,
512293.38,6940490.39,2.39,14.95,180,
512293.38,6940490.39,2.39,14.95,180,
512293.38,6940490.39,2.1,14.95,170,
512293.38,6940490.39,2.1,14.95,175,
512293.38,6940490.39,1.91,14.95,165,
512293.38,6940490.39,1.91,14.95,170,
512293.38,6940490.39,1.73,14.95,160,
512293.38,6940490.39,1.73,14.95,165,
512293.38,6940490.39,1.57,14.95,155,
512293.38,6940490.39,1.57,14.95,160,
512293.38,6940490.39,1.41,14.95,150,
512293.38,6940490.39,1.41,14.95,155,
512293.38,6940490.39,1.41,14.95,155,
512293.38,6940490.39,1.24,14.95,150,
512293.38,6940490.39,-1.31,14.95,150,
512293.38,6940490.39,-1.55,14.95,150,
512293.38,6940490.39,-1.55,14.95,155,
512293.38,6940490.39,-1.55,14.95,155,
512293.38,6940490.39,-1.79,14.95,155,
512293.38,6940490.39,-1.79,14.95,160,
512293.38,6940490.39,-2.03,14.95,160,
512293.38,6940490.39,-2.03,14.95,165,
512293.38,6940490.39,-2.27,14.95,165,
512293.38,6940490.39,-2.27,14.95,170,
512293.38,6940490.39,-2.51,14.95,170,
512293.38,6940490.39,-2.51,14.95,175,
512293.38,6940490.39,-2.76,14.95,175,
512293.38,6940490.39,-2.76,14.95,180,
512293.38,6940490.39,-2.76,14.95,180,
512293.38,6940490.39,-3,14.95,180,
512293.38,6940490.39,-3,14.95,185,
512293.38,6940490.39,-3.25,14.95,185,
512293.38,6940490.39,-3.25,14.95,190,
512293.38,6940490.39,-3.51,14.95,190,
512293.38,6940490.39,-3.51,14.95,195,
512293.38,6940490.39,-3.76,14.95,195,
512293.38,6940490.39,-3.76,14.95,200,
512293.38,6940490.39,-4.03,14.95,200,
512293.38,6940490.39,-4.03,14.95,205,
512293.38,6940490.39,-4.03,14.95,205,
512293.38,6940490.39,-4.29,14.95,205,
512293.38,6940490.39,-4.29,14.95,210,
512293.38,6940490.39,-4.56,14.95,210,
512293.38,6940490.39,-4.56,14.95,215,
512293.38,6940490.39,-4.82,14.95,215,
512293.38,6940490.39,-4.82,14.95,220,
512293.38,6940490.39,-5.1,14.95,220,
512293.38,6940490.39,-5.1,14.95,225,
512293.38,6940490.39,-5.37,14.95,225,
512293.38,6940490.39,-5.37,14.95,230,
512293.38,6940490.39,-5.37,14.95,230,
512293.38,6940490.39,-5.64,14.95,230,
512293.38,6940490.39,-5.64,14.95,235,
512293.38,6940490.39,-5.92,14.95,235,
512293.38,6940490.39,-5.92,14.95,240,
512293.38,6940490.39,-6.19,14.95,240,
512293.38,6940490.39,-6.19,14.95,245,
512293.38,6940490.39,-6.47,14.95,245,
512293.38,6940490.39,-6.47,14.95,250,
512293.38,6940490.39,-6.75,14.95,250,
512293.38,6940490.39,-6.75,14.95,255,
512293.38,6940490.39,-6.75,14.95,255,
512293.38,6940490.39,-7.03,14.95,255,
512293.38,6940490.39,-7.03,14.95,260,
512293.38,6940490.39,-7.32,14.95,260,
512293.38,6940490.39,-7.32,14.95,265,
512293.38,6940490.39,-7.62,14.95,265,
512293.38,6940490.39,-7.62,14.95,270,
512293.38,6940490.39,-7.94,14.95,270,
512293.38,6940490.39,-7.94,14.95,275,
512293.38,6940490.39,-8.27,14.95,275,
512293.38,6940490.39,-8.27,14.95,280,
512293.38,6940490.39,-8.27,14.95,280,
512293.38,6940490.39,-8.62,14.95,280,
512293.38,6940490.39,-8.62,14.95,285,
512293.38,6940490.39,-9.01,14.95,285,
512293.38,6940490.39,-9.01,14.95,290,
512293.38,6940490.39,-9.45,14.95,290,
512293.38,6940490.39,-9.45,14.95,295,
512293.38,6940490.39,-9.95,14.95,295,
512293.38,6940490.39,-9.95,14.95,300,
512293.38,6940490.39,-10.48,14.95,300,
512293.38,6940490.39,-10.48,14.95,305,
512293.38,6940490.39,-10.48,14.95,305,
512293.38,6940490.39,-10.98,14.95,305,
512293.38,6940490.39,-10.98,14.95,310,
512293.38,6940490.39,-11.42,14.95,310,
512293.38,6940490.39,-11.42,14.95,315,
512293.38,6940490.39,-11.78,14.95,315,
512293.38,6940490.39,-11.78,14.95,320,
512293.38,6940490.39,-12.1,14.95,320,
512293.38,6940490.39,-12.1,14.95,325,
512293.38,6940490.39,-12.37,14.95,325,
512293.38,6940490.39,-12.37,14.95,330,
512293.38,6940490.39,-12.37,14.95,330,
512293.38,6940490.39,-12.61,14.95,330,
512293.38,6940490.39,-12.61,14.95,335,
512293.38,6940490.39,-12.83,14.95,335,
512293.38,6940490.39,-12.83,14.95,340,
512293.38,6940490.39,-13.03,14.95,340,
512293.38,6940490.39,-13.03,14.95,345,
512293.38,6940490.39,-13.21,14.95,345,
512293.38,6940490.39,-13.21,14.95,350,
512293.38,6940490.39,-13.38,14.95,350,
512293.38,6940490.39,-13.38,14.95,355,
512293.38,6940490.39,-13.38,14.95,355,
512293.38,6940490.39,-13.53,14.95,355,
512293.38,6940490.39,-13.53,14.95,360,
512293.38,6940490.39,-13.68,14.95,360,
512293.38,6940490.39,-13.68,14.95,365,
512293.38,6940490.39,-13.83,14.95,365,
512293.38,6940490.39,-13.83,14.95,370,
512293.38,6940490.39,-13.96,14.95,370,
512293.38,6940490.39,-13.96,14.95,375,
512293.38,6940490.39,-14.09,14.95,375,
512293.38,6940490.39,-14.09,14.95,380,
512293.38,6940490.39,-14.09,14.95,380,
512293.38,6940490.39,-14.22,14.95,380,
512293.38,6940490.39,-14.22,14.95,385,
512293.38,6940490.39,-14.34,14.95,385,
512293.38,6940490.39,-14.34,14.95,390,
512293.38,6940490.39,-14.46,14.95,390,
512293.38,6940490.39,-14.46,14.95,395,
512293.38,6940490.39,-14.58,14.95,395,
512293.38,6940490.39,-14.58,14.95,400,
512293.38,6940490.39,-14.69,14.95,400,
512293.38,6940490.39,-14.69,14.95,405,
512293.38,6940490.39,-14.69,14.95,405,
512293.38,6940490.39,-14.8,14.95,405,
512293.38,6940490.39,-14.8,14.95,410,
512293.38,6940490.39,-14.91,14.95,410,
512293.38,6940490.39,-14.91,14.95,415,
512293.38,6940490.39,-15.02,14.95,415,
512293.38,6940490.39,-15.02,14.95,420,
512293.38,6940490.39,-15.12,14.95,420,
512293.38,6940490.39,-15.12,14.95,425,
512293.38,6940490.39,-15.23,14.95,425,
512293.38,6940490.39,-15.23,14.95,430,
512293.38,6940490.39,-15.23,14.95,430,
512293.38,6940490.39,-15.33,14.95,430,
512293.38,6940490.39,-15.33,14.95,435,
512293.38,6940490.39,-15.43,14.95,435,
512293.38,6940490.39,-15.43,14.95,440,
512293.38,6940490.39,-15.53,14.95,440,
512293.38,6940490.39,-15.53,14.95,445,
512293.38,6940490.39,-15.62,14.95,445,
512293.38,6940490.39,-15.62,14.95,450,
512293.38,6940490.39,-15.72,14.95,450,
512293.38,6940490.39,-15.72,14.95,455,
512293.38,6940490.39,-15.72,14.95,455,
512293.38,6940490.39,-15.81,14.95,455,
512293.38,6940490.39,-15.81,14.95,460,
512293.38,6940490.39,-15.91,14.95,460,
512293.38,6940490.39,-15.91,14.95,465,
512293.38,6940490.39,-16,14.95,465,
512293.38,6940490.39,-16,14.95,470,
512293.38,6940490.39,-16.09,14.95,470,
512293.38,6940490.39,-16.09,14.95,475,
512293.38,6940490.39,-16.19,14.95,475,
512293.38,6940490.39,-16.19,14.95,480,
512293.38,6940490.39,-16.19,14.95,480,
512293.38,6940490.39,-16.28,14.95,480,
512293.38,6940490.39,-16.28,14.95,485,
512293.38,6940490.39,-16.37,14.95,485,
512293.38,6940490.39,-16.37,14.95,490,
512293.38,6940490.39,-16.46,14.95,490,
512293.38,6940490.39,-16.46,14.95,495,
512293.38,6940490.39,-16.55,14.95,495,
512293.38,6940490.39,-16.55,14.95,500,
512293.38,6940490.39,-16.64,14.95,500,
512293.38,6940490.39,-16.64,14.95,505,
512293.38,6940490.39,-16.64,14.95,505,
512293.38,6940490.39,-16.73,14.95,505,
512293.38,6940490.39,-16.73,14.95,510,
512293.38,6940490.39,-16.82,14.95,510,
512293.38,6940490.39,-16.82,14.95,515,
512293.38,6940490.39,-16.91,14.95,515,
512293.38,6940490.39,-16.91,14.95,520,
512293.38,6940490.39,-17.01,14.95,520,
512293.38,6940490.39,-17.01,14.95,525,
512293.38,6940490.39,-17.1,14.95,525,
512293.38,6940490.39,-17.1,14.95,530,
512293.38,6940490.39,-17.1,14.95,530,
512293.38,6940490.39,-17.2,14.95,530,
512293.38,6940490.39,-17.2,14.95,535,
512293.38,6940490.39,-17.3,14.95,535,
512293.38,6940490.39,-17.3,14.95,540,
512293.38,6940490.39,-17.47,14.95,540,
512293.38,6940490.39,-17.47,14.95,545,
512293.38,6940490.39,-17.65,14.95,545,
512293.38,6940490.39,-17.65,14.95,550,
512293.38,6940490.39,2.1,14.96,170,
512293.38,6940490.39,2.1,14.96,175,
512293.38,6940490.39,-16.46,14.96,490,
512293.38,6940490.39,-16.46,14.96,495,
512293.39,6940490.34,-12.09,15.01,320,
512293.39,6940490.34,-12.09,15.01,325,
512293.39,6940490.32,2.32,15.03,175,
512293.39,6940490.32,2.32,15.03,180,
512293.39,6940490.32,2.32,15.03,180,
512293.39,6940490.32,1.88,15.03,165,
512293.39,6940490.32,1.88,15.03,170,
512293.39,6940490.32,-15.8,15.03,455,
512293.39,6940490.32,-15.8,15.03,460,
512293.39,6940490.31,-8.6,15.04,280,
512293.39,6940490.31,-8.6,15.04,285,
512293.39,6940490.3,-16.9,15.05,515,
512293.39,6940490.3,-16.9,15.05,520,
512293.39,6940490.28,-9.91,15.07,295,
512293.39,6940490.28,-9.91,15.07,300,
512293.39,6940490.27,3.63,15.08,165,
512293.39,6940490.27,3.63,15.08,170,
512293.39,6940490.24,1.23,15.11,150,
512293.4,6940490.22,-4.01,15.12,200,
512293.4,6940490.22,-4.01,15.12,205,
512293.4,6940490.22,-4.01,15.12,205,
512293.4,6940490.23,-7.29,15.12,260,
512293.4,6940490.23,-7.29,15.12,265,
512293.4,6940490.21,-17.77,15.14,550,
512293.4,6940490.21,-17.77,15.14,555,
512293.4,6940490.21,-17.77,15.14,555,
512293.4,6940490.19,-13.18,15.16,345,
512293.4,6940490.19,-13.18,15.16,350,
512293.4,6940490.16,-2.05,15.19,160,
512293.4,6940490.16,-2.05,15.19,165,
512293.4,6940490.15,3.36,15.2,170,
512293.4,6940490.15,3.36,15.2,175,
512293.4,6940490.15,3.15,15.2,175,
512293.4,6940490.15,3.15,15.2,180,
512293.4,6940490.15,3.15,15.2,180,
512293.4,6940490.15,2.24,15.2,175,
512293.4,6940490.15,2.24,15.2,180,
512293.4,6940490.15,2.24,15.2,180,
512293.4,6940490.15,2.02,15.2,170,
512293.4,6940490.15,2.02,15.2,175,
512293.4,6940490.15,1.85,15.2,165,
512293.4,6940490.15,1.85,15.2,170,
512293.4,6940490.15,1.68,15.2,160,
512293.4,6940490.15,1.68,15.2,165,
512293.4,6940490.15,1.53,15.2,155,
512293.4,6940490.15,1.53,15.2,160,
512293.4,6940490.15,1.38,15.2,150,
512293.4,6940490.15,1.38,15.2,155,
512293.4,6940490.15,1.38,15.2,155,
512293.4,6940490.15,1.22,15.2,150,
512293.4,6940490.15,-1.34,15.2,150,
512293.4,6940490.15,-1.58,15.2,150,
512293.4,6940490.15,-1.58,15.2,155,
512293.4,6940490.15,-1.58,15.2,155,
512293.4,6940490.15,-1.81,15.2,155,
512293.4,6940490.15,-1.81,15.2,160,
512293.4,6940490.15,-2.05,15.2,160,
512293.4,6940490.15,-2.05,15.2,165,
512293.4,6940490.15,-2.28,15.2,165,
512293.4,6940490.15,-2.28,15.2,170,
512293.4,6940490.15,-2.52,15.2,170,
512293.4,6940490.15,-2.52,15.2,175,
512293.4,6940490.15,-2.76,15.2,175,
512293.4,6940490.15,-2.76,15.2,180,
512293.4,6940490.15,-2.76,15.2,180,
512293.4,6940490.15,-3,15.2,180,
512293.4,6940490.15,-3,15.2,185,
512293.4,6940490.15,-3.25,15.2,185,
512293.4,6940490.15,-3.25,15.2,190,
512293.4,6940490.15,-3.5,15.2,190,
512293.4,6940490.15,-3.5,15.2,195,
512293.4,6940490.15,-3.75,15.2,195,
512293.4,6940490.15,-3.75,15.2,200,
512293.4,6940490.15,-4.01,15.2,200,
512293.4,6940490.15,-4.01,15.2,205,
512293.4,6940490.15,-4.01,15.2,205,
512293.4,6940490.15,-4.27,15.2,205,
512293.4,6940490.15,-4.27,15.2,210,
512293.4,6940490.15,-4.53,15.2,210,
512293.4,6940490.15,-4.53,15.2,215,
512293.4,6940490.15,-4.79,15.2,215,
512293.4,6940490.15,-4.79,15.2,220,
512293.4,6940490.15,-5.06,15.2,220,
512293.4,6940490.15,-5.06,15.2,225,
512293.4,6940490.15,-5.33,15.2,225,
512293.4,6940490.15,-5.33,15.2,230,
512293.4,6940490.15,-5.33,15.2,230,
512293.4,6940490.15,-5.6,15.2,230,
512293.4,6940490.15,-5.6,15.2,235,
512293.4,6940490.15,-5.87,15.2,235,
512293.4,6940490.15,-5.87,15.2,240,
512293.4,6940490.15,-6.15,15.2,240,
512293.4,6940490.15,-6.15,15.2,245,
512293.4,6940490.15,-6.42,15.2,245,
512293.4,6940490.15,-6.42,15.2,250,
512293.4,6940490.15,-6.7,15.2,250,
512293.4,6940490.15,-6.7,15.2,255,
512293.4,6940490.15,-6.7,15.2,255,
512293.4,6940490.15,-6.98,15.2,255,
512293.4,6940490.15,-6.98,15.2,260,
512293.4,6940490.15,-7.27,15.2,260,
512293.4,6940490.15,-7.27,15.2,265,
512293.4,6940490.15,-7.57,15.2,265,
512293.4,6940490.15,-7.57,15.2,270,
512293.4,6940490.15,-7.88,15.2,270,
512293.4,6940490.15,-7.88,15.2,275,
512293.4,6940490.15,-8.2,15.2,275,
512293.4,6940490.15,-8.2,15.2,280,
512293.4,6940490.15,-8.2,15.2,280,
512293.4,6940490.15,-8.56,15.2,280,
512293.4,6940490.15,-8.56,15.2,285,
512293.4,6940490.15,-8.94,15.2,285,
512293.4,6940490.15,-8.94,15.2,290,
512293.4,6940490.15,-9.37,15.2,290,
512293.4,6940490.15,-9.37,15.2,295,
512293.4,6940490.15,-9.86,15.2,295,
512293.4,6940490.15,-9.86,15.2,300,
512293.4,6940490.15,-10.39,15.2,300,
512293.4,6940490.15,-10.39,15.2,305,
512293.4,6940490.15,-10.39,15.2,305,
512293.4,6940490.15,-10.91,15.2,305,
512293.4,6940490.15,-10.91,15.2,310,
512293.4,6940490.15,-11.35,15.2,310,
512293.4,6940490.15,-11.35,15.2,315,
512293.4,6940490.15,-11.73,15.2,315,
512293.4,6940490.15,-11.73,15.2,320,
512293.4,6940490.15,-12.06,15.2,320,
512293.4,6940490.15,-12.06,15.2,325,
512293.4,6940490.15,-12.33,15.2,325,
512293.4,6940490.15,-12.33,15.2,330,
512293.4,6940490.15,-12.33,15.2,330,
512293.4,6940490.15,-12.58,15.2,330,
512293.4,6940490.15,-12.58,15.2,335,
512293.4,6940490.15,-12.8,15.2,335,
512293.4,6940490.15,-12.8,15.2,340,
512293.4,6940490.15,-13,15.2,340,
512293.4,6940490.15,-13,15.2,345,
512293.4,6940490.15,-13.18,15.2,345,
512293.4,6940490.15,-13.18,15.2,350,
512293.4,6940490.15,-13.35,15.2,350,
512293.4,6940490.15,-13.35,15.2,355,
512293.4,6940490.15,-13.35,15.2,355,
512293.4,6940490.15,-13.51,15.2,355,
512293.4,6940490.15,-13.51,15.2,360,
512293.4,6940490.15,-13.66,15.2,360,
512293.4,6940490.15,-13.66,15.2,365,
512293.4,6940490.15,-13.8,15.2,365,
512293.4,6940490.15,-13.8,15.2,370,
512293.4,6940490.15,-13.93,15.2,370,
512293.4,6940490.15,-13.93,15.2,375,
512293.4,6940490.15,-14.07,15.2,375,
512293.4,6940490.15,-14.07,15.2,380,
512293.4,6940490.15,-14.07,15.2,380,
512293.4,6940490.15,-14.19,15.2,380,
512293.4,6940490.15,-14.19,15.2,385,
512293.4,6940490.15,-14.32,15.2,385,
512293.4,6940490.15,-14.32,15.2,390,
512293.4,6940490.15,-14.43,15.2,390,
512293.4,6940490.15,-14.43,15.2,395,
512293.4,6940490.15,-14.55,15.2,395,
512293.4,6940490.15,-14.55,15.2,400,
512293.4,6940490.15,-14.66,15.2,400,
512293.4,6940490.15,-14.66,15.2,405,
512293.4,6940490.15,-14.66,15.2,405,
512293.4,6940490.15,-14.77,15.2,405,
512293.4,6940490.15,-14.77,15.2,410,
512293.4,6940490.15,-14.88,15.2,410,
512293.4,6940490.15,-14.88,15.2,415,
512293.4,6940490.15,-14.99,15.2,415,
512293.4,6940490.15,-14.99,15.2,420,
512293.4,6940490.15,-15.09,15.2,420,
512293.4,6940490.15,-15.09,15.2,425,
512293.4,6940490.15,-15.2,15.2,425,
512293.4,6940490.15,-15.2,15.2,430,
512293.4,6940490.15,-15.2,15.2,430,
512293.4,6940490.15,-15.3,15.2,430,
512293.4,6940490.15,-15.3,15.2,435,
512293.4,6940490.15,-15.4,15.2,435,
512293.4,6940490.15,-15.4,15.2,440,
512293.4,6940490.15,-15.49,15.2,440,
512293.4,6940490.15,-15.49,15.2,445,
512293.4,6940490.15,-15.59,15.2,445,
512293.4,6940490.15,-15.59,15.2,450,
512293.4,6940490.15,-15.69,15.2,450,
512293.4,6940490.15,-15.69,15.2,455,
512293.4,6940490.15,-15.69,15.2,455,
512293.4,6940490.15,-15.78,15.2,455,
512293.4,6940490.15,-15.78,15.2,460,
512293.4,6940490.15,-15.88,15.2,460,
512293.4,6940490.15,-15.88,15.2,465,
512293.4,6940490.15,-15.97,15.2,465,
512293.4,6940490.15,-15.97,15.2,470,
512293.4,6940490.15,-16.06,15.2,470,
512293.4,6940490.15,-16.06,15.2,475,
512293.4,6940490.15,-16.15,15.2,475,
512293.4,6940490.15,-16.15,15.2,480,
512293.4,6940490.15,-16.15,15.2,480,
512293.4,6940490.15,-16.24,15.2,480,
512293.4,6940490.15,-16.24,15.2,485,
512293.4,6940490.15,-16.33,15.2,485,
512293.4,6940490.15,-16.33,15.2,490,
512293.4,6940490.15,-16.42,15.2,490,
512293.4,6940490.15,-16.42,15.2,495,
512293.4,6940490.15,-16.51,15.2,495,
512293.4,6940490.15,-16.51,15.2,500,
512293.4,6940490.15,-16.6,15.2,500,
