Easting,Northing,Elevation,Chainage,Velocity,,,,,,,
512244.84,6940534.32,-20.68,49.15,510,,,,,,,
512244.84,6940534.32,-20.68,49.15,510,,,,,,,
512244.84,6940534.32,-20.8,49.15,510,,,,,,,
512244.84,6940534.32,-20.8,49.15,515,,,,,,,
512244.84,6940534.32,-20.92,49.15,515,,,,,,,
512244.84,6940534.32,-20.92,49.15,520,,,,,,,
512244.84,6940534.32,-21.04,49.15,520,,,,,,,
512244.84,6940534.32,-21.04,49.15,525,,,,,,,
512244.84,6940534.32,-21.16,49.15,525,,,,,,,
512244.84,6940534.32,-21.16,49.15,530,,,,,,,
512244.84,6940534.32,-21.28,49.15,530,,,,,,,
512244.84,6940534.32,-21.28,49.15,535,,,,,,,
512244.84,6940534.32,-21.28,49.15,535,,,,,,,
512244.84,6940534.32,-21.4,49.15,535,,,,,,,
512244.84,6940534.32,-21.4,49.15,540,,,,,,,
512244.84,6940534.32,-21.51,49.15,540,,,,,,,
512244.84,6940534.32,-21.51,49.15,545,,,,,,,
512244.84,6940534.32,-21.63,49.15,545,,,,,,,
512244.84,6940534.32,-21.63,49.15,550,,,,,,,
512244.84,6940534.32,-21.74,49.15,550,,,,,,,
512244.84,6940534.32,-21.74,49.15,555,,,,,,,
512244.84,6940534.32,-21.85,49.15,555,,,,,,,
512244.84,6940534.32,-21.85,49.15,560,,,,,,,
512244.84,6940534.32,-21.85,49.15,560,,,,,,,
512244.84,6940534.32,-21.96,49.15,560,,,,,,,
512244.84,6940534.32,-21.96,49.15,565,,,,,,,
512244.84,6940534.32,-22.07,49.15,565,,,,,,,
512244.84,6940534.32,-22.07,49.15,570,,,,,,,
512244.84,6940534.32,-22.18,49.15,570,,,,,,,
512244.84,6940534.32,-22.18,49.15,575,,,,,,,
512244.84,6940534.32,-22.29,49.15,575,,,,,,,
512244.84,6940534.32,-22.29,49.15,580,,,,,,,
512244.84,6940534.32,-22.39,49.15,580,,,,,,,
512244.84,6940534.32,-22.39,49.15,585,,,,,,,
512244.84,6940534.32,-22.39,49.15,585,,,,,,,
512244.84,6940534.32,-22.5,49.15,585,,,,,,,
512244.84,6940534.32,-22.5,49.15,590,,,,,,,
512244.84,6940534.32,-22.61,49.15,590,,,,,,,
512244.84,6940534.32,-22.61,49.15,595,,,,,,,
512244.84,6940534.32,-22.71,49.15,595,,,,,,,
512244.84,6940534.32,-22.71,49.15,600,,,,,,,
512244.84,6940534.32,-22.82,49.15,600,,,,,,,
512244.84,6940534.32,-22.82,49.15,605,,,,,,,
512244.84,6940534.32,-22.93,49.15,605,,,,,,,
512244.84,6940534.32,-22.93,49.15,610,,,,,,,
512244.84,6940534.32,-22.93,49.15,610,,,,,,,
512244.84,6940534.32,-23.03,49.15,610,,,,,,,
512244.84,6940534.32,-23.03,49.15,615,,,,,,,
512244.84,6940534.32,-23.14,49.15,615,,,,,,,
512244.84,6940534.32,-23.14,49.15,620,,,,,,,
512244.84,6940534.32,-23.24,49.15,620,,,,,,,
512244.84,6940534.32,-23.24,49.15,625,,,,,,,
512244.84,6940534.32,-23.36,49.15,625,,,,,,,
512244.84,6940534.32,-23.36,49.15,630,,,,,,,
512244.84,6940534.32,-23.47,49.15,630,,,,,,,
512244.84,6940534.32,-23.47,49.15,635,,,,,,,
512244.84,6940534.32,-23.47,49.15,635,,,,,,,
512244.84,6940534.32,-23.58,49.15,635,,,,,,,
512244.84,6940534.32,-23.58,49.15,640,,,,,,,
512244.84,6940534.32,-23.7,49.15,640,,,,,,,
512244.84,6940534.32,-23.7,49.15,645,,,,,,,
512244.84,6940534.32,-23.82,49.15,645,,,,,,,
512244.84,6940534.32,-23.82,49.15,650,,,,,,,
512244.84,6940534.32,-24.03,49.15,650,,,,,,,
512244.84,6940534.32,-24.03,49.15,655,,,,,,,
512244.84,6940534.32,-24.25,49.15,655,,,,,,,
512244.84,6940534.32,-24.25,49.15,660,,,,,,,
512244.84,6940534.32,-24.25,49.15,660,,,,,,,
512244.82,6940534.34,-20.68,49.18,505,,,,,,,
512244.82,6940534.34,-20.68,49.18,510,,,,,,,
512244.82,6940534.34,-20.68,49.18,510,,,,,,,
512244.81,6940534.35,-22.4,49.18,580,,,,,,,
512244.81,6940534.35,-22.4,49.18,585,,,,,,,
512244.81,6940534.35,-22.4,49.18,585,,,,,,,
512244.79,6940534.36,3.36,49.21,200,,,,,,,
512244.79,6940534.36,3.36,49.21,205,,,,,,,
512244.78,6940534.37,-18.39,49.22,430,,,,,,,
512244.78,6940534.37,-18.39,49.22,435,,,,,,,
512244.78,6940534.37,-18.39,49.22,435,,,,,,,
512244.77,6940534.39,-9.23,49.24,325,,,,,,,
512244.77,6940534.39,-9.23,49.24,330,,,,,,,
512244.75,6940534.4,-23.83,49.27,645,,,,,,,
512244.75,6940534.4,-23.83,49.27,650,,,,,,,
512244.71,6940534.43,-23.26,49.31,620,,,,,,,
512244.71,6940534.43,-23.26,49.31,625,,,,,,,
512244.68,6940534.46,0.21,49.35,150,,,,,,,
512244.69,6940534.46,-7.8,49.35,305,,,,,,,
512244.69,6940534.46,-7.8,49.35,310,,,,,,,
512244.69,6940534.46,-7.8,49.35,310,,,,,,,
512244.66,6940534.48,-18.96,49.38,445,,,,,,,
512244.66,6940534.48,-18.96,49.38,450,,,,,,,
512244.65,6940534.49,-4.37,49.4,245,,,,,,,
512244.65,6940534.49,-4.37,49.4,250,,,,,,,
512244.62,6940534.51,3.07,49.43,205,,,,,,,
512244.62,6940534.51,3.07,49.43,210,,,,,,,
512244.62,6940534.51,3.07,49.43,210,,,,,,,
512244.63,6940534.51,-11.81,49.43,355,,,,,,,
512244.63,6940534.51,-11.81,49.43,360,,,,,,,
512244.63,6940534.51,-11.81,49.43,360,,,,,,,
512244.61,6940534.52,3.38,49.45,200,,,,,,,
512244.61,6940534.52,3.38,49.45,205,,,,,,,
512244.61,6940534.52,3.07,49.45,205,,,,,,,
512244.61,6940534.52,3.07,49.45,210,,,,,,,
512244.61,6940534.52,3.07,49.45,210,,,,,,,
512244.61,6940534.52,2.8,49.45,210,,,,,,,
512244.61,6940534.52,2.8,49.45,215,,,,,,,
512244.61,6940534.52,2.52,49.45,215,,,,,,,
512244.61,6940534.52,2.52,49.45,220,,,,,,,
512244.61,6940534.52,2.02,49.45,220,,,,,,,
512244.61,6940534.52,2.02,49.45,225,,,,,,,
512244.61,6940534.52,1.89,49.45,220,,,,,,,
512244.61,6940534.52,1.89,49.45,225,,,,,,,
512244.61,6940534.52,1.54,49.45,215,,,,,,,
512244.61,6940534.52,1.54,49.45,220,,,,,,,
512244.61,6940534.52,1.35,49.45,210,,,,,,,
512244.61,6940534.52,1.35,49.45,215,,,,,,,
512244.61,6940534.52,1.23,49.45,205,,,,,,,
512244.61,6940534.52,1.23,49.45,210,,,,,,,
512244.61,6940534.52,1.23,49.45,210,,,,,,,
512244.61,6940534.52,1.12,49.45,200,,,,,,,
512244.61,6940534.52,1.12,49.45,205,,,,,,,
512244.61,6940534.52,1.02,49.45,195,,,,,,,
512244.61,6940534.52,1.02,49.45,200,,,,,,,
512244.61,6940534.52,0.93,49.45,190,,,,,,,
512244.61,6940534.52,0.93,49.45,195,,,,,,,
512244.61,6940534.52,0.84,49.45,185,,,,,,,
512244.61,6940534.52,0.84,49.45,190,,,,,,,
512244.61,6940534.52,0.76,49.45,180,,,,,,,
512244.61,6940534.52,0.76,49.45,185,,,,,,,
512244.61,6940534.52,0.76,49.45,185,,,,,,,
512244.61,6940534.52,0.68,49.45,175,,,,,,,
512244.61,6940534.52,0.68,49.45,180,,,,,,,
512244.61,6940534.52,0.6,49.45,170,,,,,,,
512244.61,6940534.52,0.6,49.45,175,,,,,,,
512244.61,6940534.52,0.52,49.45,165,,,,,,,
512244.61,6940534.52,0.52,49.45,170,,,,,,,
512244.61,6940534.52,0.44,49.45,160,,,,,,,
512244.61,6940534.52,0.44,49.45,165,,,,,,,
512244.61,6940534.52,0.37,49.45,155,,,,,,,
512244.61,6940534.52,0.37,49.45,160,,,,,,,
512244.61,6940534.52,0.37,49.45,160,,,,,,,
512244.61,6940534.52,0.29,49.45,150,,,,,,,
512244.61,6940534.52,0.29,49.45,155,,,,,,,
512244.61,6940534.52,0.21,49.45,150,,,,,,,
512244.61,6940534.52,-2.03,49.45,150,,,,,,,
512244.61,6940534.52,-2.13,49.45,150,,,,,,,
512244.61,6940534.52,-2.13,49.45,155,,,,,,,
512244.61,6940534.52,-2.22,49.45,155,,,,,,,
512244.61,6940534.52,-2.22,49.45,160,,,,,,,
512244.61,6940534.52,-2.22,49.45,160,,,,,,,
512244.61,6940534.52,-2.31,49.45,160,,,,,,,
512244.61,6940534.52,-2.31,49.45,165,,,,,,,
512244.61,6940534.52,-2.41,49.45,165,,,,,,,
512244.61,6940534.52,-2.41,49.45,170,,,,,,,
512244.61,6940534.52,-2.5,49.45,170,,,,,,,
512244.61,6940534.52,-2.5,49.45,175,,,,,,,
512244.61,6940534.52,-2.59,49.45,175,,,,,,,
512244.61,6940534.52,-2.59,49.45,180,,,,,,,
512244.61,6940534.52,-2.69,49.45,180,,,,,,,
512244.61,6940534.52,-2.69,49.45,185,,,,,,,
512244.61,6940534.52,-2.69,49.45,185,,,,,,,
512244.61,6940534.52,-2.79,49.45,185,,,,,,,
512244.61,6940534.52,-2.79,49.45,190,,,,,,,
512244.61,6940534.52,-2.88,49.45,190,,,,,,,
512244.61,6940534.52,-2.88,49.45,195,,,,,,,
512244.61,6940534.52,-2.99,49.45,195,,,,,,,
512244.61,6940534.52,-2.99,49.45,200,,,,,,,
512244.61,6940534.52,-3.1,49.45,200,,,,,,,
512244.61,6940534.52,-3.1,49.45,205,,,,,,,
512244.61,6940534.52,-3.2,49.45,205,,,,,,,
512244.61,6940534.52,-3.2,49.45,210,,,,,,,
512244.61,6940534.52,-3.2,49.45,210,,,,,,,
512244.61,6940534.52,-3.32,49.45,210,,,,,,,
512244.61,6940534.52,-3.32,49.45,215,,,,,,,
512244.61,6940534.52,-3.44,49.45,215,,,,,,,
512244.61,6940534.52,-3.44,49.45,220,,,,,,,
512244.61,6940534.52,-3.57,49.45,220,,,,,,,
512244.61,6940534.52,-3.57,49.45,225,,,,,,,
512244.61,6940534.52,-3.71,49.45,225,,,,,,,
512244.61,6940534.52,-3.71,49.45,230,,,,,,,
512244.61,6940534.52,-3.86,49.45,230,,,,,,,
512244.61,6940534.52,-3.86,49.45,235,,,,,,,
512244.61,6940534.52,-3.86,49.45,235,,,,,,,
512244.61,6940534.52,-4.01,49.45,235,,,,,,,
512244.61,6940534.52,-4.01,49.45,240,,,,,,,
512244.61,6940534.52,-4.19,49.45,240,,,,,,,
512244.61,6940534.52,-4.19,49.45,245,,,,,,,
512244.61,6940534.52,-4.37,49.45,245,,,,,,,
512244.61,6940534.52,-4.37,49.45,250,,,,,,,
512244.61,6940534.52,-4.57,49.45,250,,,,,,,
512244.61,6940534.52,-4.57,49.45,255,,,,,,,
512244.61,6940534.52,-4.8,49.45,255,,,,,,,
512244.61,6940534.52,-4.8,49.45,260,,,,,,,
512244.61,6940534.52,-4.8,49.45,260,,,,,,,
512244.61,6940534.52,-5.04,49.45,260,,,,,,,
512244.61,6940534.52,-5.04,49.45,265,,,,,,,
512244.61,6940534.52,-5.3,49.45,265,,,,,,,
512244.61,6940534.52,-5.3,49.45,270,,,,,,,
512244.61,6940534.52,-5.57,49.45,270,,,,,,,
512244.61,6940534.52,-5.57,49.45,275,,,,,,,
512244.61,6940534.52,-5.87,49.45,275,,,,,,,
512244.61,6940534.52,-5.87,49.45,280,,,,,,,
512244.61,6940534.52,-6.17,49.45,280,,,,,,,
512244.61,6940534.52,-6.17,49.45,285,,,,,,,
512244.61,6940534.52,-6.17,49.45,285,,,,,,,
512244.61,6940534.52,-6.49,49.45,285,,,,,,,
512244.61,6940534.52,-6.49,49.45,290,,,,,,,
512244.61,6940534.52,-6.81,49.45,290,,,,,,,
512244.61,6940534.52,-6.81,49.45,295,,,,,,,
512244.61,6940534.52,-7.14,49.45,295,,,,,,,
512244.61,6940534.52,-7.14,49.45,300,,,,,,,
512244.61,6940534.52,-7.48,49.45,300,,,,,,,
512244.61,6940534.52,-7.48,49.45,305,,,,,,,
512244.61,6940534.52,-7.82,49.45,305,,,,,,,
512244.61,6940534.52,-7.82,49.45,310,,,,,,,
512244.61,6940534.52,-7.82,49.45,310,,,,,,,
512244.61,6940534.52,-8.17,49.45,310,,,,,,,
512244.61,6940534.52,-8.17,49.45,315,,,,,,,
512244.61,6940534.52,-8.53,49.45,315,,,,,,,
512244.61,6940534.52,-8.53,49.45,320,,,,,,,
512244.61,6940534.52,-8.9,49.45,320,,,,,,,
512244.61,6940534.52,-8.9,49.45,325,,,,,,,
512244.61,6940534.52,-9.27,49.45,325,,,,,,,
512244.61,6940534.52,-9.27,49.45,330,,,,,,,
512244.61,6940534.52,-9.66,49.45,330,,,,,,,
512244.61,6940534.52,-9.66,49.45,335,,,,,,,
512244.61,6940534.52,-9.66,49.45,335,,,,,,,
512244.61,6940534.52,-10.05,49.45,335,,,,,,,
512244.61,6940534.52,-10.05,49.45,340,,,,,,,
512244.61,6940534.52,-10.46,49.45,340,,,,,,,
512244.61,6940534.52,-10.46,49.45,345,,,,,,,
512244.61,6940534.52,-10.89,49.45,345,,,,,,,
512244.61,6940534.52,-10.89,49.45,350,,,,,,,
512244.61,6940534.52,-11.34,49.45,350,,,,,,,
512244.61,6940534.52,-11.34,49.45,355,,,,,,,
512244.61,6940534.52,-11.81,49.45,355,,,,,,,
512244.61,6940534.52,-11.81,49.45,360,,,,,,,
512244.61,6940534.52,-11.81,49.45,360,,,,,,,
512244.61,6940534.52,-12.33,49.45,360,,,,,,,
512244.61,6940534.52,-12.33,49.45,365,,,,,,,
512244.61,6940534.52,-12.89,49.45,365,,,,,,,
512244.61,6940534.52,-12.89,49.45,370,,,,,,,
512244.61,6940534.52,-13.52,49.45,370,,,,,,,
512244.61,6940534.52,-13.52,49.45,375,,,,,,,
512244.61,6940534.52,-14.2,49.45,375,,,,,,,
512244.61,6940534.52,-14.2,49.45,380,,,,,,,
512244.61,6940534.52,-14.89,49.45,380,,,,,,,
512244.61,6940534.52,-14.89,49.45,385,,,,,,,
512244.61,6940534.52,-14.89,49.45,385,,,,,,,
512244.61,6940534.52,-15.5,49.45,385,,,,,,,
512244.61,6940534.52,-15.5,49.45,390,,,,,,,
512244.61,6940534.52,-16.01,49.45,390,,,,,,,
512244.61,6940534.52,-16.01,49.45,395,,,,,,,
512244.61,6940534.52,-16.83,49.45,400,,,,,,,
512244.61,6940534.52,-16.83,49.45,405,,,,,,,
512244.61,6940534.52,-17.16,49.45,405,,,,,,,
512244.61,6940534.52,-17.16,49.45,410,,,,,,,
512244.61,6940534.52,-17.16,49.45,410,,,,,,,
512244.61,6940534.52,-17.46,49.45,410,,,,,,,
512244.61,6940534.52,-17.46,49.45,415,,,,,,,
512244.61,6940534.52,-17.73,49.45,415,,,,,,,
512244.61,6940534.52,-17.73,49.45,420,,,,,,,
512244.61,6940534.52,-17.97,49.45,420,,,,,,,
512244.61,6940534.52,-17.97,49.45,425,,,,,,,
512244.61,6940534.52,-18.19,49.45,425,,,,,,,
512244.61,6940534.52,-18.19,49.45,430,,,,,,,
512244.61,6940534.52,-18.41,49.45,430,,,,,,,
512244.61,6940534.52,-18.41,49.45,435,,,,,,,
512244.61,6940534.52,-18.41,49.45,435,,,,,,,
512244.61,6940534.52,-18.6,49.45,435,,,,,,,
512244.61,6940534.52,-18.6,49.45,440,,,,,,,
512244.61,6940534.52,-18.79,49.45,440,,,,,,,
512244.61,6940534.52,-18.79,49.45,445,,,,,,,
512244.61,6940534.52,-18.97,49.45,445,,,,,,,
512244.61,6940534.52,-18.97,49.45,450,,,,,,,
512244.61,6940534.52,-19.13,49.45,450,,,,,,,
512244.61,6940534.52,-19.13,49.45,455,,,,,,,
512244.61,6940534.52,-19.3,49.45,455,,,,,,,
512244.61,6940534.52,-19.3,49.45,460,,,,,,,
512244.61,6940534.52,-19.3,49.45,460,,,,,,,
512244.61,6940534.52,-19.45,49.45,460,,,,,,,
512244.61,6940534.52,-19.45,49.45,465,,,,,,,
512244.61,6940534.52,-19.61,49.45,465,,,,,,,
512244.61,6940534.52,-19.61,49.45,470,,,,,,,
512244.61,6940534.52,-19.75,49.45,470,,,,,,,
512244.61,6940534.52,-19.75,49.45,475,,,,,,,
512244.61,6940534.52,-19.9,49.45,475,,,,,,,
512244.61,6940534.52,-19.9,49.45,480,,,,,,,
512244.61,6940534.52,-20.04,49.45,480,,,,,,,
512244.61,6940534.52,-20.04,49.45,485,,,,,,,
512244.61,6940534.52,-20.04,49.45,485,,,,,,,
512244.61,6940534.52,-20.17,49.45,485,,,,,,,
512244.61,6940534.52,-20.17,49.45,490,,,,,,,
512244.61,6940534.52,-20.31,49.45,490,,,,,,,
512244.61,6940534.52,-20.31,49.45,495,,,,,,,
512244.61,6940534.52,-20.44,49.45,495,,,,,,,
512244.61,6940534.52,-20.44,49.45,500,,,,,,,
512244.61,6940534.52,-20.57,49.45,500,,,,,,,
512244.61,6940534.52,-20.57,49.45,505,,,,,,,
512244.61,6940534.52,-20.69,49.45,505,,,,,,,
512244.61,6940534.52,-20.69,49.45,510,,,,,,,
512244.61,6940534.52,-20.69,49.45,510,,,,,,,
512244.61,6940534.52,-20.82,49.45,510,,,,,,,
512244.61,6940534.52,-20.82,49.45,515,,,,,,,
512244.61,6940534.52,-20.94,49.45,515,,,,,,,
512244.61,6940534.52,-20.94,49.45,520,,,,,,,
512244.61,6940534.52,-21.06,49.45,520,,,,,,,
512244.61,6940534.52,-21.06,49.45,525,,,,,,,
512244.61,6940534.52,-21.18,49.45,525,,,,,,,
512244.61,6940534.52,-21.18,49.45,530,,,,,,,
512244.61,6940534.52,-21.3,49.45,530,,,,,,,
512244.61,6940534.52,-21.3,49.45,535,,,,,,,
512244.61,6940534.52,-21.3,49.45,535,,,,,,,
512244.61,6940534.52,-21.41,49.45,535,,,,,,,
512244.61,6940534.52,-21.41,49.45,540,,,,,,,
512244.61,6940534.52,-21.53,49.45,540,,,,,,,
512244.61,6940534.52,-21.53,49.45,545,,,,,,,
512244.61,6940534.52,-21.64,49.45,545,,,,,,,
512244.61,6940534.52,-21.64,49.45,550,,,,,,,
512244.61,6940534.52,-21.76,49.45,550,,,,,,,
512244.61,6940534.52,-21.76,49.45,555,,,,,,,
512244.61,6940534.52,-21.87,49.45,555,,,,,,,
512244.61,6940534.52,-21.87,49.45,560,,,,,,,
512244.61,6940534.52,-21.87,49.45,560,,,,,,,
512244.61,6940534.52,-21.87,49.45,560,,,,,,,
512244.61,6940534.52,-21.98,49.45,560,,,,,,,
512244.61,6940534.52,-21.98,49.45,565,,,,,,,
512244.61,6940534.52,-22.09,49.45,565,,,,,,,
512244.61,6940534.52,-22.09,49.45,570,,,,,,,
512244.61,6940534.52,-22.2,49.45,570,,,,,,,
512244.61,6940534.52,-22.2,49.45,575,,,,,,,
512244.61,6940534.52,-22.3,49.45,575,,,,,,,
512244.61,6940534.52,-22.3,49.45,580,,,,,,,
512244.61,6940534.52,-22.41,49.45,580,,,,,,,
512244.61,6940534.52,-22.41,49.45,585,,,,,,,
512244.61,6940534.52,-22.41,49.45,585,,,,,,,
512244.61,6940534.52,-22.52,49.45,585,,,,,,,
512244.61,6940534.52,-22.52,49.45,590,,,,,,,
512244.61,6940534.52,-22.63,49.45,590,,,,,,,
512244.61,6940534.52,-22.63,49.45,595,,,,,,,
512244.61,6940534.52,-22.73,49.45,595,,,,,,,
512244.61,6940534.52,-22.73,49.45,600,,,,,,,
512244.61,6940534.52,-22.84,49.45,600,,,,,,,
512244.61,6940534.52,-22.84,49.45,605,,,,,,,
512244.61,6940534.52,-22.94,49.45,605,,,,,,,
512244.61,6940534.52,-22.94,49.45,610,,,,,,,
512244.61,6940534.52,-22.94,49.45,610,,,,,,,
512244.61,6940534.52,-23.05,49.45,610,,,,,,,
512244.61,6940534.52,-23.05,49.45,615,,,,,,,
512244.61,6940534.52,-23.16,49.45,615,,,,,,,
512244.61,6940534.52,-23.16,49.45,620,,,,,,,
512244.61,6940534.52,-23.26,49.45,620,,,,,,,
512244.61,6940534.52,-23.26,49.45,625,,,,,,,
512244.61,6940534.52,-23.38,49.45,625,,,,,,,
512244.61,6940534.52,-23.38,49.45,630,,,,,,,
512244.61,6940534.52,-23.49,49.45,630,,,,,,,
512244.61,6940534.52,-23.49,49.45,635,,,,,,,
512244.61,6940534.52,-23.49,49.45,635,,,,,,,
512244.61,6940534.52,-23.6,49.45,635,,,,,,,
512244.61,6940534.52,-23.6,49.45,640,,,,,,,
512244.61,6940534.52,-23.72,49.45,640,,,,,,,
512244.61,6940534.52,-23.72,49.45,645,,,,,,,
512244.61,6940534.52,-23.85,49.45,645,,,,,,,
512244.61,6940534.52,-23.85,49.45,650,,,,,,,
512244.61,6940534.52,-24.07,49.45,650,,,,,,,
512244.61,6940534.52,-24.07,49.45,655,,,,,,,
512244.61,6940534.52,-24.29,49.45,655,,,,,,,
512244.61,6940534.52,-24.29,49.45,660,,,,,,,
512244.61,6940534.52,-24.29,49.45,660,,,,,,,
512244.59,6940534.54,-13.53,49.47,370,,,,,,,
512244.59,6940534.54,-13.53,49.47,375,,,,,,,
512244.58,6940534.55,1.35,49.49,210,,,,,,,
512244.58,6940534.55,1.35,49.49,215,,,,,,,
512244.51,6940534.61,-21.54,49.59,540,,,,,,,
512244.51,6940534.61,-21.54,49.59,545,,,,,,,
512244.49,6940534.63,-15.53,49.61,385,,,,,,,
512244.49,6940534.63,-15.53,49.61,390,,,,,,,
512244.48,6940534.64,-21.88,49.62,560,,,,,,,
512244.46,6940534.66,1.93,49.65,220,,,,,,,
512244.46,6940534.66,1.93,49.65,225,,,,,,,
512244.46,6940534.66,-10.09,49.65,335,,,,,,,
512244.46,6940534.66,-10.09,49.65,340,,,,,,,
512244.43,6940534.68,-7.52,49.69,300,,,,,,,
512244.43,6940534.68,-7.52,49.69,305,,,,,,,
512244.43,6940534.68,-12.38,49.69,360,,,,,,,
512244.43,6940534.68,-12.38,49.69,365,,,,,,,
512244.42,6940534.69,-12.95,49.7,365,,,,,,,
512244.42,6940534.69,-12.95,49.7,370,,,,,,,
512244.42,6940534.69,-24.11,49.7,650,,,,,,,
512244.42,6940534.69,-24.11,49.7,655,,,,,,,
512244.4,6940534.7,-8.95,49.72,320,,,,,,,
512244.4,6940534.7,-8.95,49.72,325,,,,,,,
512244.39,6940534.72,-14.96,49.74,380,,,,,,,
512244.39,6940534.72,-14.96,49.74,385,,,,,,,
512244.39,6940534.72,-14.96,49.74,385,,,,,,,
512244.38,6940534.72,3.41,49.75,200,,,,,,,
512244.38,6940534.72,3.41,49.75,205,,,,,,,
512244.38,6940534.72,3.09,49.75,205,,,,,,,
512244.38,6940534.72,3.09,49.75,210,,,,,,,
512244.38,6940534.72,3.09,49.75,210,,,,,,,
512244.38,6940534.72,2.81,49.75,210,,,,,,,
512244.38,6940534.72,2.81,49.75,215,,,,,,,
512244.38,6940534.72,2.52,49.75,215,,,,,,,
512244.38,6940534.72,2.52,49.75,220,,,,,,,
512244.38,6940534.72,1.57,49.75,215,,,,,,,
512244.38,6940534.72,1.57,49.75,220,,,,,,,
512244.38,6940534.72,1.38,49.75,210,,,,,,,
512244.38,6940534.72,1.38,49.75,215,,,,,,,
512244.38,6940534.72,1.26,49.75,205,,,,,,,
512244.38,6940534.72,1.26,49.75,210,,,,,,,
512244.38,6940534.72,1.26,49.75,210,,,,,,,
512244.38,6940534.72,1.14,49.75,200,,,,,,,
512244.38,6940534.72,1.14,49.75,205,,,,,,,
512244.38,6940534.72,1.03,49.75,195,,,,,,,
512244.38,6940534.72,1.03,49.75,200,,,,,,,
512244.38,6940534.72,0.95,49.75,190,,,,,,,
512244.38,6940534.72,0.95,49.75,195,,,,,,,
512244.38,6940534.72,0.86,49.75,185,,,,,,,
512244.38,6940534.72,0.86,49.75,190,,,,,,,
512244.38,6940534.72,0.77,49.75,180,,,,,,,
512244.38,6940534.72,0.77,49.75,185,,,,,,,
512244.38,6940534.72,0.77,49.75,185,,,,,,,
512244.38,6940534.72,0.69,49.75,175,,,,,,,
512244.38,6940534.72,0.69,49.75,180,,,,,,,
512244.38,6940534.72,0.61,49.75,170,,,,,,,
512244.38,6940534.72,0.61,49.75,175,,,,,,,
512244.38,6940534.72,0.53,49.75,165,,,,,,,
512244.38,6940534.72,0.53,49.75,170,,,,,,,
512244.38,6940534.72,0.46,49.75,160,,,,,,,
512244.38,6940534.72,0.46,49.75,165,,,,,,,
512244.38,6940534.72,0.38,49.75,155,,,,,,,
512244.38,6940534.72,0.38,49.75,160,,,,,,,
512244.38,6940534.72,0.38,49.75,160,,,,,,,
512244.38,6940534.72,0.3,49.75,150,,,,,,,
512244.38,6940534.72,0.3,49.75,155,,,,,,,
512244.38,6940534.72,0.22,49.75,150,,,,,,,
512244.38,6940534.72,-2.01,49.75,150,,,,,,,
512244.38,6940534.72,-2.11,49.75,150,,,,,,,
512244.38,6940534.72,-2.11,49.75,155,,,,,,,
512244.38,6940534.72,-2.2,49.75,155,,,,,,,
512244.38,6940534.72,-2.2,49.75,160,,,,,,,
512244.38,6940534.72,-2.2,49.75,160,,,,,,,
512244.38,6940534.72,-2.3,49.75,160,,,,,,,
512244.38,6940534.72,-2.3,49.75,165,,,,,,,
512244.38,6940534.72,-2.39,49.75,165,,,,,,,
512244.38,6940534.72,-2.39,49.75,170,,,,,,,
512244.38,6940534.72,-2.48,49.75,170,,,,,,,
512244.38,6940534.72,-2.48,49.75,175,,,,,,,
512244.38,6940534.72,-2.58,49.75,175,,,,,,,
512244.38,6940534.72,-2.58,49.75,180,,,,,,,
512244.38,6940534.72,-2.67,49.75,180,,,,,,,
512244.38,6940534.72,-2.67,49.75,185,,,,,,,
512244.38,6940534.72,-2.67,49.75,185,,,,,,,
512244.38,6940534.72,-2.77,49.75,185,,,,,,,
512244.38,6940534.72,-2.77,49.75,190,,,,,,,
512244.38,6940534.72,-2.87,49.75,190,,,,,,,
512244.38,6940534.72,-2.87,49.75,195,,,,,,,
512244.38,6940534.72,-2.97,49.75,195,,,,,,,
512244.38,6940534.72,-2.97,49.75,200,,,,,,,
512244.38,6940534.72,-3.08,49.75,200,,,,,,,
512244.38,6940534.72,-3.08,49.75,205,,,,,,,
512244.38,6940534.72,-3.19,49.75,205,,,,,,,
512244.38,6940534.72,-3.19,49.75,210,,,,,,,
512244.38,6940534.72,-3.19,49.75,210,,,,,,,
512244.38,6940534.72,-3.31,49.75,210,,,,,,,
512244.38,6940534.72,-3.31,49.75,215,,,,,,,
512244.38,6940534.72,-3.43,49.75,215,,,,,,,
512244.38,6940534.72,-3.43,49.75,220,,,,,,,
512244.38,6940534.72,-3.56,49.75,220,,,,,,,
512244.38,6940534.72,-3.56,49.75,225,,,,,,,
512244.38,6940534.72,-3.7,49.75,225,,,,,,,
512244.38,6940534.72,-3.7,49.75,230,,,,,,,
512244.38,6940534.72,-3.85,49.75,230,,,,,,,
512244.38,6940534.72,-3.85,49.75,235,,,,,,,
512244.38,6940534.72,-3.85,49.75,235,,,,,,,
512244.38,6940534.72,-4.01,49.75,235,,,,,,,
512244.38,6940534.72,-4.01,49.75,240,,,,,,,
512244.38,6940534.72,-4.18,49.75,240,,,,,,,
512244.38,6940534.72,-4.18,49.75,245,,,,,,,
512244.38,6940534.72,-4.37,49.75,245,,,,,,,
512244.38,6940534.72,-4.37,49.75,250,,,,,,,
512244.38,6940534.72,-4.58,49.75,250,,,,,,,
512244.38,6940534.72,-4.58,49.75,255,,,,,,,
512244.38,6940534.72,-4.8,49.75,255,,,,,,,
512244.38,6940534.72,-4.8,49.75,260,,,,,,,
