X,Y,Z,Chainage,Vp
509494.9585,6944425.579,35.947162,,405
509495.3678,6944425.866,35.947995,,405
509495.7771,6944426.153,35.944543,,405
509496.1864,6944426.44,35.779099,,405
509496.5957,6944426.728,35.728128,,405
509497.0051,6944427.015,35.700287,,405
509497.4144,6944427.302,35.690942,,405
509497.8237,6944427.589,35.698837,,405
509498.233,6944427.876,35.730318,,405
509498.6424,6944428.163,35.791998,,405
509499.0517,6944428.45,35.883847,,405
509499.4496,6944428.73,36,,405
509499.461,6944428.738,36.003555,,405
509499.8703,6944429.025,36.153359,,405
509500.2797,6944429.312,36.320748,,405
509500.689,6944429.599,36.491688,,405
509500.7188,6944429.62,36.5,,405
509501.0983,6944429.886,36.613147,,405
509501.5076,6944430.173,36.667752,,405
509501.9169,6944430.46,36.617615,,405
509502.1815,6944430.646,36.5,,405
509502.3263,6944430.748,36.483541,,405
509502.7356,6944431.035,36.448215,,405
509503.1449,6944431.322,36.43183,,405
509503.5542,6944431.609,36.420782,,405
509503.9636,6944431.896,36.412622,,405
509504.3729,6944432.183,36.405735,,405
509504.7822,6944432.471,36.399672,,405
509505.1915,6944432.758,36.393937,,405
509505.6009,6944433.045,36.388146,,405
509506.0102,6944433.332,36.382101,,405
509506.4195,6944433.619,36.375908,,405
509506.8288,6944433.906,36.369506,,405
509507.2381,6944434.193,36.362551,,405
509507.6475,6944434.481,36.35485,,405
509508.0568,6944434.768,36.346292,,405
509508.4661,6944435.055,36.33632,,405
509508.8754,6944435.342,36.324774,,405
509509.2848,6944435.629,36.312244,,405
509509.6941,6944435.916,36.298989,,405
509510.1034,6944436.203,36.284536,,405
509510.5127,6944436.491,36.267359,,405
509510.9221,6944436.778,36.24287,,405
509511.3314,6944437.065,36.204617,,405
509511.7407,6944437.352,36.046674,,405
509511.7779,6944437.378,36,,405
509511.7407,6944437.352,35.983625,,405
509511.3314,6944437.065,35.863444,,405
509510.9221,6944436.778,35.788655,,405
509510.5127,6944436.491,35.72055,,405
509510.1034,6944436.203,35.679905,,405
509509.6941,6944435.916,35.659033,,405
509509.2848,6944435.629,35.643915,,405
509508.8754,6944435.342,35.614555,,405
509508.4661,6944435.055,35.551111,,405
509508.2658,6944434.914,35.5,,405
509508.0568,6944434.768,35.472187,,405
509507.6475,6944434.481,35.427379,,405
509507.2381,6944434.193,35.399855,,405
509506.8288,6944433.906,35.373339,,405
509506.4195,6944433.619,35.346441,,405
509506.0102,6944433.332,35.323649,,405
509505.6009,6944433.045,35.304876,,405
509505.1915,6944432.758,35.287152,,405
509504.7822,6944432.471,35.274304,,405
509504.3729,6944432.183,35.273217,,405
509503.9636,6944431.896,35.288586,,405
509503.5542,6944431.609,35.318909,,405
509503.1449,6944431.322,35.36897,,405
509502.7356,6944431.035,35.449155,,405
509502.6065,6944430.944,35.5,,405
509502.3263,6944430.748,35.673627,,405
509501.9169,6944430.46,35.803006,,405
509501.5076,6944430.173,35.82167,,405
509501.0983,6944429.886,35.766556,,405
509500.689,6944429.599,35.811165,,405
509500.458,6944429.437,35.5,,405
509500.2797,6944429.312,35.440931,,405
509499.8703,6944429.025,35.417105,,405
509499.461,6944428.738,35.403087,,405
509499.0517,6944428.45,35.368963,,405
509498.6424,6944428.163,35.262316,,405
509498.33,6944427.944,35,,405
509498.233,6944427.876,34.992442,,405
509497.8237,6944427.589,34.989129,,405
509517.5618,6944441.436,36,,405
509517.8805,6944441.659,36.163958,,405
509518.2899,6944441.946,36.154029,,405
509518.6992,6944442.234,36.117594,,405
509519.1085,6944442.521,36.093305,,405
509519.5178,6944442.808,36.063661,,405
509519.9272,6944443.095,36.028147,,405
509520.3365,6944443.382,36.002584,,405
509520.4024,6944443.428,36,,405
509520.3365,6944443.382,35.997966,,405
509519.9272,6944443.095,35.983328,,405
509519.5178,6944442.808,35.969422,,405
509519.1085,6944442.521,35.95961,,405
509518.6992,6944442.234,35.951234,,405
509518.2899,6944441.946,35.93843,,405
509517.8805,6944441.659,35.938308,,405
509524.1358,6944446.048,36,,405
509524.4297,6944446.254,36.131803,,405
509524.545,6944446.335,36,,405
509524.4297,6944446.254,35.9398,,405
509552.1486,6944465.699,35.5,,405
509552.2637,6944465.78,35.606766,,405
509552.4347,6944465.9,35.5,,405
509552.2637,6944465.78,35.461021,,405
509483.1885,6944417.322,37.5,,410
509483.4974,6944417.539,37.377774,,410
509483.9067,6944417.826,37.270893,,410
509484.3161,6944418.113,37.201172,,410
509484.7254,6944418.4,37.174681,,410
509485.1347,6944418.687,37.197431,,410
509485.544,6944418.975,37.257173,,410
509485.9534,6944419.262,37.179263,,410
509486.0589,6944419.336,37,,410
509485.9534,6944419.262,36.956875,,410
509485.544,6944418.975,36.880208,,410
509485.1347,6944418.687,36.888036,,410
509484.7254,6944418.4,36.882568,,410
509484.3161,6944418.113,36.868541,,410
509483.9067,6944417.826,36.860309,,410
509483.4974,6944417.539,36.860289,,410
509483.0881,6944417.252,36.876672,,410
509482.8158,6944417.061,37,,410
509482.6788,6944416.964,37.237737,,410
509482.2694,6944416.677,37.325634,,410
509481.8601,6944416.39,37.337585,,410
509481.4508,6944416.103,37.310594,,410
509481.0415,6944415.816,37.278398,,410
509480.6322,6944415.529,37.225783,,410
509480.2228,6944415.242,37.164515,,410
509479.8135,6944414.954,37.096587,,410
509479.4042,6944414.667,37.015663,,410
509479.3389,6944414.622,37,,410
509478.9949,6944414.38,36.96206,,410
509478.5855,6944414.093,36.924346,,410
509478.1762,6944413.806,36.912399,,410
509477.7669,6944413.519,36.913185,,410
509477.3576,6944413.232,36.926063,,410
509476.9482,6944412.944,36.976057,,410
509476.8161,6944412.852,37,,410
509476.5389,6944412.657,37.097365,,410
509476.1296,6944412.37,37.221021,,410
509475.7203,6944412.083,37.246192,,410
509475.311,6944411.796,37.238236,,410
509474.9016,6944411.509,37.238597,,410
509474.7366,6944411.393,37.5,,410
509497.4144,6944427.302,34.983299,,410
509497.2265,6944427.17,35,,410
509497.0051,6944427.015,35.16026,,410
509496.5957,6944426.728,35.308298,,410
509496.1864,6944426.44,35.366823,,410
509495.7771,6944426.153,35.29554,,410
509495.3678,6944425.866,35.349616,,410
509494.9585,6944425.579,35.3814,,410
509494.5491,6944425.292,35.398884,,410
509494.1398,6944425.005,35.416593,,410
509493.7305,6944424.718,35.440264,,410
509493.3212,6944424.43,35.479418,,410
509493.1871,6944424.336,35.5,,410
509492.9118,6944424.143,35.576439,,410
509492.5025,6944423.856,35.690769,,410
509492.0932,6944423.569,35.783272,,410
509491.6839,6944423.282,35.853781,,410
509491.2746,6944422.995,35.932872,,410
509491.089,6944422.864,36,,410
509490.8652,6944422.707,36.137566,,410
509490.4559,6944422.42,36.360726,,410
509490.3197,6944422.325,36.5,,410
509490.4383,6944422.408,37,,410
509490.4559,6944422.42,37.005517,,410
509490.4625,6944422.425,37,,410
509490.8652,6944422.707,36.815059,,410
509491.2746,6944422.995,36.813778,,410
509491.622,6944423.238,36.5,,410
509491.6839,6944423.282,36.369818,,410
509492.0932,6944423.569,36.382227,,410
509492.5025,6944423.856,36.390196,,410
509492.9118,6944424.143,36.397098,,410
509493.3212,6944424.43,36.404436,,410
509493.7305,6944424.718,36.412676,,410
509494.1398,6944425.005,36.143737,,410
509494.5491,6944425.292,36.162166,,410
509494.9585,6944425.579,36.172331,,410
509495.3678,6944425.866,36.158818,,410
509495.7771,6944426.153,36.116687,,410
509496.1864,6944426.44,36.063734,,410
509496.5957,6944426.728,36.026439,,410
509497.0051,6944427.015,36.012593,,410
509497.4144,6944427.302,36.017376,,410
509497.8237,6944427.589,36.03942,,410
509498.233,6944427.876,36.084991,,410
509498.6424,6944428.163,36.160605,,410
509499.0517,6944428.45,36.266133,,410
509499.461,6944428.738,36.399058,,410
509499.7256,6944428.923,36.5,,410
509499.8703,6944429.025,36.5584,,410
509500.2797,6944429.312,36.738821,,410
509500.689,6944429.599,36.922437,,410
509500.9269,6944429.766,37,,410
509501.0983,6944429.886,37.062746,,410
509501.5076,6944430.173,37.103297,,410
509501.9169,6944430.46,37.036692,,410
509501.991,6944430.512,37,,410
509502.3263,6944430.748,36.849311,,410
509502.7356,6944431.035,36.62563,,410
509503.0496,6944431.255,36.5,,410
509503.1449,6944431.322,36.49424,,410
509503.5542,6944431.609,36.476662,,410
509503.9636,6944431.896,36.465067,,410
509504.3729,6944432.183,36.456096,,410
509504.7822,6944432.471,36.449007,,410
509505.1915,6944432.758,36.44294,,410
509505.6009,6944433.045,36.437095,,410
509506.0102,6944433.332,36.431028,,410
509506.4195,6944433.619,36.425118,,410
509506.8288,6944433.906,36.419424,,410
509507.2381,6944434.193,36.413272,,410
509507.6475,6944434.481,36.406432,,410
509508.0568,6944434.768,36.398825,,410
509508.4661,6944435.055,36.390779,,410
509508.8754,6944435.342,36.379803,,410
509509.2848,6944435.629,36.365799,,410
509509.6941,6944435.916,36.34989,,410
509510.1034,6944436.203,36.332977,,410
509510.5127,6944436.491,36.314658,,410
509510.9221,6944436.778,36.292332,,410
509511.3314,6944437.065,36.260621,,410
509511.7407,6944437.352,36.146201,,410
509511.8571,6944437.434,36,,410
509511.7407,6944437.352,35.948706,,410
509511.3314,6944437.065,35.826069,,410
509510.9221,6944436.778,35.745613,,410
509510.5127,6944436.491,35.671112,,410
509510.1034,6944436.203,35.625411,,410
509509.6941,6944435.916,35.600986,,410
509509.2848,6944435.629,35.58284,,410
509508.8754,6944435.342,35.549245,,410
509508.5817,6944435.136,35.5,,410
509508.4661,6944435.055,35.488805,,410
509508.0568,6944434.768,35.434271,,410
509507.6475,6944434.481,35.388968,,410
509507.2381,6944434.193,35.359465,,410
509506.8288,6944433.906,35.330636,,410
509506.4195,6944433.619,35.301304,,410
509506.0102,6944433.332,35.276284,,410
509505.6009,6944433.045,35.255559,,410
509505.1915,6944432.758,35.235995,,410
509504.7822,6944432.471,35.221695,,410
509504.3729,6944432.183,35.220082,,410
509503.9636,6944431.896,35.236268,,410
509503.5542,6944431.609,35.268587,,410
509503.1449,6944431.322,35.321773,,410
509502.7356,6944431.035,35.403517,,410
509502.4906,6944430.863,35.5,,410
509502.3263,6944430.748,35.601804,,410
509501.9169,6944430.46,35.743137,,410
509501.5076,6944430.173,35.764496,,410
509501.0983,6944429.886,35.706705,,410
509500.689,6944429.599,35.651413,,410
509500.5766,6944429.52,35.5,,410
509500.2797,6944429.312,35.401662,,410
509499.8703,6944429.025,35.367455,,410
509499.461,6944428.738,35.329853,,410
509499.0517,6944428.45,35.242017,,410
509498.6647,6944428.179,35,,410
509498.6424,6944428.163,34.996798,,410
509498.233,6944427.876,34.965071,,410
509497.8237,6944427.589,34.963026,,410
509521.5645,6944444.244,35.499494,,410
509521.5483,6944444.232,35.5,,410
509521.1551,6944443.957,35.69311,,410
509520.7458,6944443.669,35.78821,,410
509520.3365,6944443.382,35.857131,,410
509519.9272,6944443.095,35.885988,,410
509519.5178,6944442.808,35.897681,,410
509519.1085,6944442.521,35.901336,,410
509518.6992,6944442.234,35.90143,,410
509518.2899,6944441.946,35.896425,,410
509517.8805,6944441.659,35.901197,,410
509517.4712,6944441.372,35.979607,,410
509517.3918,6944441.316,36,,410
509517.4712,6944441.372,36.091652,,410
509517.8805,6944441.659,36.262586,,410
509518.2899,6944441.946,36.259112,,410
509518.6992,6944442.234,36.237687,,410
509519.1085,6944442.521,36.227923,,410
509519.5178,6944442.808,36.213023,,410
509519.9272,6944443.095,36.192492,,410
509520.3365,6944443.382,36.181513,,410
509520.7458,6944443.669,36.178642,,410
509521.1551,6944443.957,36.126424,,410
509521.5645,6944444.244,36.072424,,410
509521.9738,6944444.531,36.026034,,410
509522.2657,6944444.736,36,,410
509522.3403,6944444.788,35.5,,410
509521.9738,6944444.531,35.494598,,410
509524.0204,6944445.967,35.976112,,410
509523.7984,6944445.811,36,,410
509524.0204,6944445.967,36.030414,,410
509524.4297,6944446.254,36.209443,,410
509524.613,6944446.382,36,,410
509524.4297,6944446.254,35.904339,,410
509552.0768,6944465.649,35.5,,410
509552.2637,6944465.78,35.673326,,410
509552.5413,6944465.975,35.5,,410
509552.2637,6944465.78,35.43672,,410
509483.6543,6944417.649,37.5,,415
509483.9067,6944417.826,37.429794,,415
509484.3161,6944418.113,37.348897,,415
509484.7254,6944418.4,37.3094,,415
509485.1347,6944418.687,37.317084,,415
509485.544,6944418.975,37.360206,,415
509485.9534,6944419.262,37.359118,,415
509486.1522,6944419.401,37.5,,415
509486.4096,6944419.582,37.5,,415
509486.3627,6944419.549,37.346263,,415
509486.1648,6944419.41,37,,415
509485.9534,6944419.262,36.913608,,415
509485.544,6944418.975,36.832216,,415
509485.1347,6944418.687,36.820179,,415
509484.7254,6944418.4,36.792002,,415
509484.3161,6944418.113,36.772007,,415
509483.9067,6944417.826,36.778368,,415
509483.4974,6944417.539,36.797987,,415
509483.0881,6944417.252,36.830804,,415
509482.7145,6944416.99,37,,415
509482.6788,6944416.964,37.062047,,415
509482.2694,6944416.677,37.255964,,415
509481.8601,6944416.39,37.279719,,415
509481.4508,6944416.103,37.258015,,415
509481.0415,6944415.816,37.226417,,415
509480.6322,6944415.529,37.173267,,415
509480.2228,6944415.242,37.110599,,415
509479.8135,6944414.954,37.040282,,415
509479.6124,6944414.813,37,,415
509479.4042,6944414.667,36.977799,,415
509478.9949,6944414.38,36.934327,,415
509478.5855,6944414.093,36.898257,,415
509478.1762,6944413.806,36.886713,,415
509477.7669,6944413.519,36.887781,,415
509477.3576,6944413.232,36.900944,,415
509476.9482,6944412.944,36.950072,,415
509476.6727,6944412.751,37,,415
509476.5389,6944412.657,37.046996,,415
509476.1296,6944412.37,37.178797,,415
509475.7203,6944412.083,37.205327,,415
509475.311,6944411.796,37.195982,,415
509474.9016,6944411.509,37.195258,,415
509474.7093,6944411.374,37.5,,415
509497.4144,6944427.302,34.957893,,415
509497.0051,6944427.015,34.99432,,415
509496.9605,6944426.983,35,,415
509496.5957,6944426.728,35.199873,,415
509496.1864,6944426.44,35.299967,,415
509495.7771,6944426.153,35.259535,,415
509495.3678,6944425.866,35.315741,,415
509494.9585,6944425.579,35.348652,,415
509494.5491,6944425.292,35.366905,,415
509494.1398,6944425.005,35.38506,,415
509493.7305,6944424.718,35.409071,,415
509493.3212,6944424.43,35.448537,,415
509492.9859,6944424.195,35.5,,415
509492.9118,6944424.143,35.520564,,415
509492.5025,6944423.856,35.6445,,415
509492.0932,6944423.569,35.74404,,415
509491.6839,6944423.282,35.819276,,415
509491.2746,6944422.995,35.900838,,415
509491.0005,6944422.802,36,,415
509490.8652,6944422.707,36.083141,,415
509490.4559,6944422.42,36.314911,,415
509490.2749,6944422.293,36.5,,415
509490.1625,6944422.214,37,,415
509490.4559,6944422.42,37.091711,,415
509490.5655,6944422.497,37,,415
509490.8652,6944422.707,36.86237,,415
509491.2746,6944422.995,36.85124,,415
509491.6635,6944423.267,36.5,,415
509491.6839,6944423.282,36.457087,,415
509492.0932,6944423.569,36.451418,,415
509492.5025,6944423.856,36.448578,,415
509492.9118,6944424.143,36.449482,,415
509493.3212,6944424.43,36.454085,,415
509493.7305,6944424.718,36.461573,,415
509494.1398,6944425.005,36.366356,,415
509494.5491,6944425.292,36.39814,,415
509494.9585,6944425.579,36.422006,,415
509495.3678,6944425.866,36.423191,,415
509495.7771,6944426.153,36.39696,,415
509496.1864,6944426.44,36.360356,,415
509496.5957,6944426.728,36.338753,,415
509497.0051,6944427.015,36.339619,,415
509497.4144,6944427.302,36.358337,,415
509497.8237,6944427.589,36.393592,,415
509498.233,6944427.876,36.451387,,415
509498.4659,6944428.039,36.5,,415
509498.6424,6944428.163,36.539516,,415
509499.0517,6944428.45,36.659272,,415
509499.461,6944428.738,36.806013,,415
509499.8703,6944429.025,36.97659,,415
509499.9223,6944429.061,37,,415
509500.2797,6944429.312,37.169496,,415
509500.689,6944429.599,37.366084,,415
509500.9988,6944429.816,37.5,,415
509501.8738,6944430.43,37.5,,415
509501.9169,6944430.46,37.492017,,415
509502.3263,6944430.748,37.288036,,415
509502.7356,6944431.035,37.042456,,415
509502.829,6944431.1,37,,415
509503.1449,6944431.322,36.870863,,415
509503.5542,6944431.609,36.734032,,415
509503.9636,6944431.896,36.631152,,415
509504.3729,6944432.183,36.548994,,415
509504.6972,6944432.411,36.5,,415
509504.7822,6944432.471,36.498342,,415
509505.1915,6944432.758,36.491943,,415
509505.6009,6944433.045,36.486044,,415
509506.0102,6944433.332,36.479956,,415
509506.4195,6944433.619,36.474328,,415
509506.8288,6944433.906,36.469342,,415
509507.2381,6944434.193,36.463992,,415
509507.6475,6944434.481,36.458013,,415
509508.0568,6944434.768,36.451359,,415
509508.4661,6944435.055,36.445238,,415
509508.8754,6944435.342,36.434832,,415
509509.2848,6944435.629,36.419355,,415
509509.6941,6944435.916,36.400791,,415
509510.1034,6944436.203,36.381417,,415
509510.5127,6944436.491,36.361957,,415
509510.9221,6944436.778,36.341794,,415
509511.3314,6944437.065,36.316624,,415
509511.7407,6944437.352,36.245729,,415
509511.9363,6944437.489,36,,415
509511.7407,6944437.352,35.913788,,415
509511.3314,6944437.065,35.788693,,415
509510.9221,6944436.778,35.702571,,415
509510.5127,6944436.491,35.621674,,415
509510.1034,6944436.203,35.570917,,415
509509.6941,6944435.916,35.542938,,415
509509.2848,6944435.629,35.521765,,415
509509.0426,6944435.459,35.5,,415
509508.8754,6944435.342,35.490856,,415
509508.4661,6944435.055,35.451092,,415
509508.0568,6944434.768,35.396355,,415
509507.6475,6944434.481,35.350558,,415
